index,timestamp,power.draw [W],utilization.gpu [%],utilization.memory [%],memory.total [MiB],memory.used [MiB],memory.free [MiB]
6,2023/10/18 17:40:55.049,64.33,0,0,81920,4,81046
7,2023/10/18 17:40:55.067,61.76,0,0,81920,4,81046
0,2023/10/18 17:40:55.173,65.46,0,0,81920,7,81042
1,2023/10/18 17:40:55.191,62.24,0,0,81920,7,81042
2,2023/10/18 17:40:55.205,62.85,0,0,81920,7,81042
3,2023/10/18 17:40:55.221,60.56,0,0,81920,5,81045
4,2023/10/18 17:40:55.229,63.45,0,0,81920,4,81046
5,2023/10/18 17:40:55.238,63.37,0,0,81920,4,81046
6,2023/10/18 17:40:55.244,64.00,0,0,81920,4,81046
7,2023/10/18 17:40:55.255,62.04,0,0,81920,4,81046
0,2023/10/18 17:40:55.361,65.46,0,0,81920,7,81042
1,2023/10/18 17:40:55.393,62.24,0,0,81920,7,81042
2,2023/10/18 17:40:55.407,62.51,0,0,81920,7,81042
3,2023/10/18 17:40:55.438,60.56,0,0,81920,7,81042
4,2023/10/18 17:40:55.445,63.45,0,0,81920,4,81046
5,2023/10/18 17:40:55.454,63.37,0,0,81920,4,81046
6,2023/10/18 17:40:55.462,64.00,0,0,81920,4,81046
7,2023/10/18 17:40:55.492,61.76,0,0,81920,4,81046
0,2023/10/18 17:40:55.597,65.13,0,0,81920,7,81042
1,2023/10/18 17:40:55.617,62.24,0,0,81920,7,81042
2,2023/10/18 17:40:55.625,62.51,0,0,81920,7,81042
3,2023/10/18 17:40:55.635,60.56,0,0,81920,7,81042
4,2023/10/18 17:40:55.639,63.45,0,0,81920,4,81046
5,2023/10/18 17:40:55.649,63.65,0,0,81920,4,81046
6,2023/10/18 17:40:55.659,64.00,0,0,81920,4,81046
7,2023/10/18 17:40:55.664,61.76,0,0,81920,4,81046
0,2023/10/18 17:40:55.769,65.13,0,0,81920,7,81042
1,2023/10/18 17:40:55.778,62.24,0,0,81920,7,81042
2,2023/10/18 17:40:55.784,62.51,0,0,81920,7,81042
3,2023/10/18 17:40:55.793,60.56,0,0,81920,7,81042
4,2023/10/18 17:40:55.799,63.45,0,0,81920,4,81045
5,2023/10/18 17:40:55.819,63.37,0,0,81920,4,81046
6,2023/10/18 17:40:55.825,64.33,0,0,81920,4,81046
7,2023/10/18 17:40:55.837,61.76,0,0,81920,4,81046
0,2023/10/18 17:40:55.946,65.46,0,0,81920,7,81042
1,2023/10/18 17:40:55.960,62.24,0,0,81920,7,81042
2,2023/10/18 17:40:55.971,62.51,0,0,81920,7,81042
3,2023/10/18 17:40:55.977,60.56,0,0,81920,7,81042
4,2023/10/18 17:40:55.986,63.45,0,0,81920,5,81045
5,2023/10/18 17:40:55.992,63.37,0,0,81920,4,81046
6,2023/10/18 17:40:56.004,64.00,0,0,81920,4,81046
7,2023/10/18 17:40:56.022,61.76,0,0,81920,4,81046
0,2023/10/18 17:40:56.128,65.13,0,0,81920,7,81042
1,2023/10/18 17:40:56.140,62.24,0,0,81920,7,81042
2,2023/10/18 17:40:56.158,62.51,0,0,81920,7,81042
3,2023/10/18 17:40:56.171,60.56,0,0,81920,7,81042
4,2023/10/18 17:40:56.177,63.45,0,0,81920,5,81045
5,2023/10/18 17:40:56.183,63.37,0,0,81920,4,81046
6,2023/10/18 17:40:56.190,64.33,0,0,81920,4,81046
7,2023/10/18 17:40:56.196,61.76,0,0,81920,4,81046
0,2023/10/18 17:40:56.301,65.46,0,0,81920,7,81042
1,2023/10/18 17:40:56.317,62.51,0,0,81920,7,81042
2,2023/10/18 17:40:56.323,62.51,0,0,81920,7,81042
3,2023/10/18 17:40:56.335,60.56,0,0,81920,7,81042
4,2023/10/18 17:40:56.371,63.78,0,0,81920,7,81042
5,2023/10/18 17:40:56.381,63.37,0,0,81920,4,81046
6,2023/10/18 17:40:56.388,64.00,0,0,81920,4,81046
7,2023/10/18 17:40:56.395,61.76,0,0,81920,4,81046
0,2023/10/18 17:40:56.524,65.13,0,0,81920,7,81042
1,2023/10/18 17:40:56.543,62.85,0,0,81920,7,81042
2,2023/10/18 17:40:56.561,62.51,0,0,81920,7,81042
3,2023/10/18 17:40:56.567,60.56,0,0,81920,7,81042
4,2023/10/18 17:40:56.573,63.45,0,0,81920,7,81042
5,2023/10/18 17:40:56.589,63.37,0,0,81920,4,81046
6,2023/10/18 17:40:56.596,64.00,0,0,81920,4,81046
7,2023/10/18 17:40:56.603,61.76,0,0,81920,4,81046
0,2023/10/18 17:40:56.725,65.13,0,0,81920,7,81042
1,2023/10/18 17:40:56.732,62.51,0,0,81920,7,81042
2,2023/10/18 17:40:56.743,62.51,0,0,81920,7,81042
3,2023/10/18 17:40:56.751,60.56,0,0,81920,7,81042
4,2023/10/18 17:40:56.757,63.45,0,0,81920,7,81042
5,2023/10/18 17:40:56.776,63.37,0,0,81920,4,81045
6,2023/10/18 17:40:56.802,64.00,0,0,81920,4,81046
7,2023/10/18 17:40:56.815,62.04,0,0,81920,4,81046
0,2023/10/18 17:40:56.922,65.46,0,0,81920,7,81042
1,2023/10/18 17:40:56.945,62.24,0,0,81920,7,81042
2,2023/10/18 17:40:56.953,62.85,0,0,81920,7,81042
3,2023/10/18 17:40:56.959,60.56,0,0,81920,7,81042
4,2023/10/18 17:40:56.967,63.45,0,0,81920,7,81042
5,2023/10/18 17:40:56.973,63.37,0,0,81920,4,81045
6,2023/10/18 17:40:56.980,64.33,0,0,81920,4,81046
7,2023/10/18 17:40:56.991,61.76,0,0,81920,4,81046
0,2023/10/18 17:40:57.098,65.13,0,0,81920,7,81042
1,2023/10/18 17:40:57.117,62.51,0,0,81920,7,81042
2,2023/10/18 17:40:57.123,62.51,0,0,81920,7,81042
3,2023/10/18 17:40:57.129,60.56,0,0,81920,7,81042
4,2023/10/18 17:40:57.135,63.52,0,0,81920,7,81042
5,2023/10/18 17:40:57.144,63.37,0,0,81920,5,81045
6,2023/10/18 17:40:57.153,64.33,0,0,81920,4,81046
7,2023/10/18 17:40:57.166,62.04,0,0,81920,4,81046
0,2023/10/18 17:40:57.288,65.13,0,0,81920,7,81042
1,2023/10/18 17:40:57.309,62.51,0,0,81920,7,81042
2,2023/10/18 17:40:57.324,62.51,0,0,81920,7,81042
3,2023/10/18 17:40:57.331,60.56,0,0,81920,7,81042
4,2023/10/18 17:40:57.341,63.45,0,0,81920,7,81042
5,2023/10/18 17:40:57.348,63.37,0,0,81920,7,81042
6,2023/10/18 17:40:57.386,64.00,0,0,81920,4,81046
7,2023/10/18 17:40:57.393,61.76,0,0,81920,4,81046
0,2023/10/18 17:40:57.500,65.13,0,0,81920,7,81042
1,2023/10/18 17:40:57.514,62.51,0,0,81920,7,81042
2,2023/10/18 17:40:57.549,62.51,0,0,81920,7,81042
3,2023/10/18 17:40:57.555,60.56,0,0,81920,7,81042
4,2023/10/18 17:40:57.561,63.45,0,0,81920,7,81042
5,2023/10/18 17:40:57.566,63.65,0,0,81920,7,81042
6,2023/10/18 17:40:57.575,64.00,0,0,81920,4,81046
7,2023/10/18 17:40:57.582,61.76,0,0,81920,4,81046
0,2023/10/18 17:40:57.689,65.13,0,0,81920,7,81042
1,2023/10/18 17:40:57.710,62.51,0,0,81920,7,81042
2,2023/10/18 17:40:57.715,62.51,0,0,81920,7,81042
3,2023/10/18 17:40:57.720,60.56,0,0,81920,7,81042
4,2023/10/18 17:40:57.725,63.45,0,0,81920,7,81042
5,2023/10/18 17:40:57.738,63.65,0,0,81920,7,81042
6,2023/10/18 17:40:57.744,64.33,0,0,81920,4,81046
7,2023/10/18 17:40:57.752,61.76,0,0,81920,4,81046
0,2023/10/18 17:40:57.858,65.13,0,0,81920,7,81042
1,2023/10/18 17:40:57.871,62.51,0,0,81920,7,81042
2,2023/10/18 17:40:57.880,62.51,0,0,81920,7,81042
3,2023/10/18 17:40:57.886,60.56,0,0,81920,7,81042
4,2023/10/18 17:40:57.892,63.45,0,0,81920,7,81042
5,2023/10/18 17:40:57.898,63.37,0,0,81920,7,81042
6,2023/10/18 17:40:57.911,64.33,0,0,81920,4,81045
7,2023/10/18 17:40:57.917,62.04,0,0,81920,4,81046
0,2023/10/18 17:40:58.028,65.13,0,0,81920,7,81042
1,2023/10/18 17:40:58.050,62.24,0,0,81920,7,81042
2,2023/10/18 17:40:58.056,62.85,0,0,81920,7,81042
3,2023/10/18 17:40:58.069,60.56,0,0,81920,7,81042
4,2023/10/18 17:40:58.076,63.45,0,0,81920,7,81042
5,2023/10/18 17:40:58.084,63.37,0,0,81920,7,81042
6,2023/10/18 17:40:58.098,64.00,0,0,81920,5,81045
7,2023/10/18 17:40:58.111,62.04,0,0,81920,4,81046
0,2023/10/18 17:40:58.220,65.13,0,0,81920,7,81042
1,2023/10/18 17:40:58.234,62.24,0,0,81920,7,81042
2,2023/10/18 17:40:58.240,62.51,0,0,81920,7,81042
3,2023/10/18 17:40:58.246,60.56,0,0,81920,7,81042
4,2023/10/18 17:40:58.258,63.78,0,0,81920,7,81042
5,2023/10/18 17:40:58.272,63.37,0,0,81920,7,81042
6,2023/10/18 17:40:58.280,64.33,0,0,81920,5,81045
7,2023/10/18 17:40:58.288,61.76,0,0,81920,4,81046
0,2023/10/18 17:40:58.394,65.13,0,0,81920,7,81042
1,2023/10/18 17:40:58.415,62.51,0,0,81920,7,81042
2,2023/10/18 17:40:58.424,62.85,0,0,81920,7,81042
3,2023/10/18 17:40:58.430,60.56,0,0,81920,7,81042
4,2023/10/18 17:40:58.441,63.52,0,0,81920,7,81042
5,2023/10/18 17:40:58.448,63.37,0,0,81920,7,81042
6,2023/10/18 17:40:58.479,64.33,0,0,81920,7,81042
7,2023/10/18 17:40:58.490,61.76,0,0,81920,4,81046
0,2023/10/18 17:40:58.597,65.13,0,0,81920,7,81042
1,2023/10/18 17:40:58.619,62.24,0,0,81920,7,81042
2,2023/10/18 17:40:58.652,62.51,0,0,81920,7,81042
3,2023/10/18 17:40:58.660,60.49,0,0,81920,7,81042
4,2023/10/18 17:40:58.689,63.45,0,0,81920,7,81042
5,2023/10/18 17:40:58.695,63.37,0,0,81920,7,81042
6,2023/10/18 17:40:58.700,64.33,0,0,81920,7,81042
7,2023/10/18 17:40:58.708,61.76,0,0,81920,4,81046
0,2023/10/18 17:40:58.815,65.13,0,0,81920,7,81042
1,2023/10/18 17:40:58.824,62.24,0,0,81920,7,81042
2,2023/10/18 17:40:58.830,62.51,0,0,81920,7,81042
3,2023/10/18 17:40:58.838,60.56,0,0,81920,7,81042
4,2023/10/18 17:40:58.847,63.45,0,0,81920,7,81042
5,2023/10/18 17:40:58.856,63.65,0,0,81920,7,81042
6,2023/10/18 17:40:58.864,64.33,0,0,81920,7,81042
7,2023/10/18 17:40:58.892,61.76,0,0,81920,4,81046
0,2023/10/18 17:40:59.005,65.13,0,0,81920,7,81042
1,2023/10/18 17:40:59.015,62.51,0,0,81920,7,81042
2,2023/10/18 17:40:59.034,62.51,0,0,81920,7,81042
3,2023/10/18 17:40:59.041,60.56,0,0,81920,7,81042
4,2023/10/18 17:40:59.051,63.45,0,0,81920,7,81042
5,2023/10/18 17:40:59.070,63.37,0,0,81920,7,81042
6,2023/10/18 17:40:59.076,64.00,0,0,81920,7,81042
7,2023/10/18 17:40:59.082,61.76,0,0,81920,4,81045
0,2023/10/18 17:40:59.188,65.13,0,0,81920,7,81042
1,2023/10/18 17:40:59.201,62.24,0,0,81920,7,81042
2,2023/10/18 17:40:59.207,62.85,0,0,81920,7,81042
3,2023/10/18 17:40:59.212,60.56,0,0,81920,7,81042
4,2023/10/18 17:40:59.223,63.45,0,0,81920,7,81042
5,2023/10/18 17:40:59.234,63.37,0,0,81920,7,81042
6,2023/10/18 17:40:59.246,64.33,0,0,81920,7,81042
7,2023/10/18 17:40:59.251,62.04,0,0,81920,5,81045
0,2023/10/18 17:40:59.357,65.13,0,0,81920,7,81042
1,2023/10/18 17:40:59.367,62.24,0,0,81920,7,81042
2,2023/10/18 17:40:59.377,62.51,0,0,81920,7,81042
3,2023/10/18 17:40:59.382,60.56,0,0,81920,7,81042
4,2023/10/18 17:40:59.396,63.45,0,0,81920,7,81042
5,2023/10/18 17:40:59.402,63.37,0,0,81920,7,81042
6,2023/10/18 17:40:59.421,64.33,0,0,81920,7,81042
7,2023/10/18 17:40:59.441,61.76,0,0,81920,5,81045
0,2023/10/18 17:40:59.550,65.13,0,0,81920,7,81042
1,2023/10/18 17:40:59.572,62.24,0,0,81920,7,81042
2,2023/10/18 17:40:59.581,62.85,0,0,81920,7,81042
3,2023/10/18 17:40:59.588,60.56,0,0,81920,7,81042
4,2023/10/18 17:40:59.617,63.45,0,0,81920,7,81042
5,2023/10/18 17:40:59.625,63.37,0,0,81920,7,81042
6,2023/10/18 17:40:59.630,64.00,0,0,81920,7,81042
7,2023/10/18 17:40:59.663,62.04,0,0,81920,7,81042
0,2023/10/18 17:40:59.770,64.80,0,0,81920,7,81042
1,2023/10/18 17:40:59.798,62.24,0,0,81920,7,81042
2,2023/10/18 17:40:59.834,62.51,0,0,81920,7,81042
3,2023/10/18 17:40:59.844,60.56,0,0,81920,7,81042
4,2023/10/18 17:40:59.873,63.45,0,0,81920,7,81042
5,2023/10/18 17:40:59.878,63.37,0,0,81920,7,81042
6,2023/10/18 17:40:59.889,64.33,0,0,81920,7,81042
7,2023/10/18 17:40:59.896,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:00.002,64.80,0,0,81920,7,81042
1,2023/10/18 17:41:00.009,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:00.016,62.51,0,0,81920,7,81042
3,2023/10/18 17:41:00.025,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:00.032,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:00.038,63.65,0,0,81920,7,81042
6,2023/10/18 17:41:00.045,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:00.051,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:00.160,65.13,0,0,81920,7,81042
1,2023/10/18 17:41:00.167,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:00.173,62.51,0,0,81920,7,81042
3,2023/10/18 17:41:00.179,60.88,0,0,81920,7,81042
4,2023/10/18 17:41:00.187,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:00.195,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:00.203,64.00,0,0,81920,7,81042
7,2023/10/18 17:41:00.210,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:00.317,64.80,0,0,81920,7,81042
1,2023/10/18 17:41:00.324,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:00.333,62.51,0,0,81920,7,81042
3,2023/10/18 17:41:00.341,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:00.349,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:00.357,63.65,0,0,81920,7,81042
6,2023/10/18 17:41:00.363,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:00.370,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:00.477,64.80,0,0,81920,7,81042
1,2023/10/18 17:41:00.487,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:00.494,62.51,0,0,81920,7,81042
3,2023/10/18 17:41:00.499,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:00.506,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:00.512,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:00.519,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:00.526,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:00.634,64.80,0,0,81920,7,81042
1,2023/10/18 17:41:00.640,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:00.648,62.51,0,0,81920,7,81042
3,2023/10/18 17:41:00.655,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:00.662,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:00.672,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:00.679,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:00.687,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:00.795,64.80,0,0,81920,7,81042
1,2023/10/18 17:41:00.803,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:00.812,62.51,0,0,81920,7,81042
3,2023/10/18 17:41:00.820,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:00.826,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:00.832,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:00.838,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:00.848,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:00.956,64.80,0,0,81920,7,81042
1,2023/10/18 17:41:00.962,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:00.969,62.85,0,0,81920,7,81042
3,2023/10/18 17:41:00.977,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:00.985,63.52,0,0,81920,7,81042
5,2023/10/18 17:41:00.993,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:00.999,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:01.008,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:01.114,64.80,0,0,81920,7,81042
1,2023/10/18 17:41:01.121,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:01.129,62.51,0,0,81920,7,81042
3,2023/10/18 17:41:01.137,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:01.144,63.78,0,0,81920,7,81042
5,2023/10/18 17:41:01.149,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:01.158,64.00,0,0,81920,7,81042
7,2023/10/18 17:41:01.166,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:01.273,64.80,0,0,81920,7,81042
1,2023/10/18 17:41:01.279,62.51,0,0,81920,7,81042
2,2023/10/18 17:41:01.285,62.51,0,0,81920,7,81042
3,2023/10/18 17:41:01.292,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:01.298,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:01.307,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:01.314,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:01.321,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:01.428,64.80,0,0,81920,7,81042
1,2023/10/18 17:41:01.436,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:01.442,62.85,0,0,81920,7,81042
3,2023/10/18 17:41:01.447,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:01.457,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:01.466,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:01.472,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:01.480,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:01.589,64.80,0,0,81920,7,81042
1,2023/10/18 17:41:01.595,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:01.603,62.51,0,0,81920,7,81042
3,2023/10/18 17:41:01.611,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:01.619,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:01.626,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:01.636,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:01.642,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:01.751,65.13,0,0,81920,7,81042
1,2023/10/18 17:41:01.758,62.51,0,0,81920,7,81042
2,2023/10/18 17:41:01.765,62.51,0,0,81920,7,81042
3,2023/10/18 17:41:01.770,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:01.779,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:01.786,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:01.792,64.00,0,0,81920,7,81042
7,2023/10/18 17:41:01.801,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:01.911,64.80,0,0,81920,7,81042
1,2023/10/18 17:41:01.917,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:01.922,62.51,0,0,81920,7,81042
3,2023/10/18 17:41:01.930,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:01.940,63.52,0,0,81920,7,81042
5,2023/10/18 17:41:01.948,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:01.956,64.00,0,0,81920,7,81042
7,2023/10/18 17:41:01.961,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:02.069,64.80,0,0,81920,7,81042
1,2023/10/18 17:41:02.075,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:02.082,62.51,0,0,81920,7,81042
3,2023/10/18 17:41:02.088,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:02.095,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:02.105,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:02.113,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:02.120,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:02.228,64.80,0,0,81920,7,81042
1,2023/10/18 17:41:02.236,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:02.246,62.51,0,0,81920,7,81042
3,2023/10/18 17:41:02.254,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:02.262,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:02.271,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:02.279,64.00,0,0,81920,7,81042
7,2023/10/18 17:41:02.286,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:02.394,64.80,0,0,81920,7,81042
1,2023/10/18 17:41:02.402,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:02.406,62.51,0,0,81920,7,81042
3,2023/10/18 17:41:02.412,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:02.421,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:02.427,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:02.435,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:02.441,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:02.548,65.13,0,0,81920,7,81042
1,2023/10/18 17:41:02.556,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:02.563,62.85,0,0,81920,7,81042
3,2023/10/18 17:41:02.570,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:02.579,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:02.584,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:02.593,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:02.601,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:02.709,64.80,0,0,81920,7,81042
1,2023/10/18 17:41:02.716,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:02.724,62.51,0,0,81920,7,81042
3,2023/10/18 17:41:02.733,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:02.741,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:02.748,63.65,0,0,81920,7,81042
6,2023/10/18 17:41:02.754,64.60,0,0,81920,7,81042
7,2023/10/18 17:41:02.760,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:02.870,64.80,0,0,81920,7,81042
1,2023/10/18 17:41:02.877,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:02.886,62.51,0,0,81920,7,81042
3,2023/10/18 17:41:02.892,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:02.898,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:02.905,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:02.916,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:02.923,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:03.028,64.52,0,0,81920,7,81042
1,2023/10/18 17:41:03.044,62.51,0,0,81920,7,81042
2,2023/10/18 17:41:03.058,62.51,0,0,81920,7,81042
3,2023/10/18 17:41:03.072,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:03.077,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:03.086,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:03.092,64.00,0,0,81920,7,81042
7,2023/10/18 17:41:03.109,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:03.220,64.80,0,0,81920,7,81042
1,2023/10/18 17:41:03.237,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:03.258,62.51,0,0,81920,7,81042
3,2023/10/18 17:41:03.269,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:03.278,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:03.288,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:03.295,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:03.310,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:03.422,64.80,0,0,81920,7,81042
1,2023/10/18 17:41:03.430,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:03.442,62.85,0,0,81920,7,81042
3,2023/10/18 17:41:03.449,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:03.461,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:03.469,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:03.476,64.00,0,0,81920,7,81042
7,2023/10/18 17:41:03.494,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:03.602,64.80,0,0,81920,7,81042
1,2023/10/18 17:41:03.611,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:03.618,62.85,0,0,81920,7,81042
3,2023/10/18 17:41:03.628,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:03.641,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:03.666,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:03.685,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:03.691,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:03.815,64.52,0,0,81920,7,81042
1,2023/10/18 17:41:03.834,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:03.842,62.51,0,0,81920,7,81042
3,2023/10/18 17:41:03.859,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:03.863,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:03.869,63.65,0,0,81920,7,81042
6,2023/10/18 17:41:03.878,64.00,0,0,81920,7,81042
7,2023/10/18 17:41:03.889,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:04.014,64.80,0,0,81920,7,81042
1,2023/10/18 17:41:04.032,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:04.042,62.51,0,0,81920,7,81042
3,2023/10/18 17:41:04.047,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:04.061,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:04.069,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:04.081,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:04.093,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:04.212,64.80,0,0,81920,7,81042
1,2023/10/18 17:41:04.231,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:04.268,62.51,0,0,81920,7,81042
3,2023/10/18 17:41:04.275,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:04.298,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:04.312,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:04.355,64.33,0,0,81920,7,81042
7,2023/10/18 17:41:04.377,61.76,0,0,81920,7,81042
0,2023/10/18 17:41:04.507,64.80,0,0,81920,7,81042
1,2023/10/18 17:41:04.524,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:04.528,62.51,0,0,81920,7,81042
3,2023/10/18 17:41:04.534,60.56,0,0,81920,7,81042
4,2023/10/18 17:41:04.540,63.45,0,0,81920,7,81042
5,2023/10/18 17:41:04.552,63.37,0,0,81920,7,81042
6,2023/10/18 17:41:04.559,64.00,0,0,81920,7,81042
7,2023/10/18 17:41:04.565,62.04,0,0,81920,7,81042
0,2023/10/18 17:41:04.674,64.52,0,0,81920,7,81042
1,2023/10/18 17:41:04.679,62.24,0,0,81920,7,81042
2,2023/10/18 17:41:04.685,62.51,0,0,81920,7,81042
3,2023/10/18 17:41:04.696,60.56,0,0,81920,7,81042
